Marketing_Spend,Employees,Time,Sales
62883,6,56,57220.76366046428
58445,41,32,93138.38646207031
75412,16,240,90040.6900685261
74661,23,136,99942.52810420182
10328,31,200,52254.570580355394
53968,28,292,94267.75452362307
47040,70,355,133633.27721226
64199,20,297,91320.35496326671
62039,6,109,60723.838512682545
82232,25,187,119574.50601915385
55750,14,148,65547.9147423517
21119,62,346,125422.90918838295
29017,21,356,60216.6638805495
53780,80,275,151442.4141258574
31204,11,342,57424.66579903998
24562,77,140,122272.72049675773
29428,50,3,88550.82339304485
26497,54,117,101671.61878068159
8372,14,69,48275.111130969
93683,20,53,120148.1012766228
22453,5,167,29633.3716462686
56928,13,7,84731.36612922413
38960,17,122,68313.50421262205
22197,65,291,103580.8190813382
59984,52,358,107472.90709460755
6883,20,206,32893.704631947374
21651,45,273,77900.9280336223
90591,34,276,120171.20422291479
7812,81,34,105287.94589360806
11562,76,126,104809.96778028134
77549,59,286,152237.52845226237
75713,15,114,99762.29054851462
25469,56,296,104338.83519141798
54535,99,312,186567.56865134925
66300,79,91,144609.23821712748
99637,52,125,158520.79329490548
98523,11,18,96382.85816444019
93641,58,88,151897.11986182918
94003,5,224,87583.68022067178
87969,91,359,199526.31427736068
23217,36,282,85017.88600247177
13989,66,162,101226.48508915213
42235,19,28,68739.86325620612
89895,86,261,173820.32817121697
75691,96,362,177445.9564386336
61850,65,338,137443.73190705496
55442,82,264,161391.008254286
78497,81,235,170652.91084904535
28983,60,162,109762.27527147402
12186,38,55,63656.377622016815
12506,24,278,55397.2850667151
46026,28,87,64157.06776407262
51070,32,329,80414.9963852645
53951,15,53,67569.97308548864
12791,96,311,150735.52635221678
66335,90,123,166787.43083806627
98133,34,334,128682.02873574967
77306,42,340,113048.22783932347
14893,85,41,122079.44792203786
30154,90,216,144814.10050782587
94854,5,73,56101.368057365136
55757,88,235,171617.95634018004
66387,73,71,146997.8399664155
45755,37,229,79832.18029633183
18514,69,196,103094.14889659718
36358,48,331,114297.74280314741
92974,68,196,162992.70390915868
97992,13,220,116113.47807346888
28631,36,183,65278.57425325548
10807,58,177,106073.96304919236
76792,30,337,117531.32839028152
85692,66,360,163874.52598379517
16908,46,134,88318.42058157639
29435,52,235,95760.39497674924
74820,10,140,69457.19134244083
66716,34,257,101535.33718150383
35432,27,285,76469.33229047417
84974,93,90,196862.11559325852
45510,29,328,91886.29862425913
19227,17,51,51539.81101850946
84801,29,186,106129.43917910456
89724,21,286,103857.68157014206
23604,31,320,75172.75549821698
99101,15,122,106840.51725191216
87641,10,179,107183.33307992127
30790,83,132,132750.5599978974
93894,41,88,124831.46304263688
35944,92,218,150746.51146298618
27187,79,200,115858.11029571659
57546,97,95,157853.56477023303
9025,76,82,110308.80213697648
98691,41,162,133291.5149035573
29512,78,315,125103.96382870531
20907,63,289,96762.94493965796
85005,14,296,108354.69013723345
42924,5,73,39491.80041339224
52196,56,340,135080.337526927
19410,91,296,143876.9095449624
48763,22,174,78413.89087047635
64574,91,2,152613.9997964627
13650,9,107,35477.096653392415
53826,99,167,176075.86441222823
31277,88,21,147035.97290469112
62970,97,350,176807.98068681927
7456,52,42,87752.74358718545
21590,37,302,68822.45992111477
32892,61,115,101523.23298729889
22740,29,17,40625.17651609854
50728,48,289,114210.05796941766
16788,95,331,141877.2927360399
94381,91,42,179930.7016351161
77692,70,229,165808.2275960833
13151,72,264,108043.35789412077
31515,29,132,85178.1500191825
15987,49,106,92304.82568854206
83096,27,139,99969.43465458798
60674,45,149,124976.27100138567
73209,91,239,165244.00552758583
52767,37,235,97056.66244984942
77359,32,269,102696.1953747724
44644,12,287,64660.5612095051
98901,33,255,120932.70890622244
43741,60,272,136231.71401723532
70121,19,104,89301.59757625402
78818,19,49,101022.82439993325
46435,41,298,94850.61198312335
13056,23,342,69036.07678850101
92227,63,312,181967.407661276
99137,55,336,153895.71843955218
57418,89,345,179516.78667984056
91549,39,39,111605.19480699705
40513,94,234,154687.5905549931
93943,96,173,205840.06631289714
29660,90,304,133720.73567833364
7639,40,319,68807.15201539188
91856,57,23,158622.30337186548
70612,84,301,173739.16456753056
77009,16,3,85567.41364103241
15622,32,247,65208.70882290949
23808,75,277,122472.45289351844
60636,37,264,99231.62523255323
75832,92,4,147514.04116807602
27951,79,219,143381.74060096598
93006,83,36,193804.6333071174
70941,87,312,172225.33713072015
50076,59,240,130788.32684874261
20345,83,112,130312.8741514893
5397,77,329,115974.38504411197
19665,81,328,129806.74780553997
19560,54,78,65084.200747411945
31376,33,309,85692.88549175486
24857,62,113,105269.03482437137
69268,30,230,106369.37204181633
25310,27,195,78906.9950154091
23328,21,237,59493.27352541001
46397,9,225,64006.15675587959
43159,63,146,116746.42444062317
55762,20,283,79184.10979588189
78366,98,74,179721.762805499
64304,25,296,86590.8730995041
53998,9,104,51626.6543195457
69853,62,142,128440.75773919288
24048,30,175,58132.76337397535
55217,47,191,105073.50252512361
51255,98,139,165524.21887848753
92284,63,159,149578.60236590775
63620,90,185,167894.1086840734
75929,62,128,155967.6004645618
28885,6,154,33401.981130924745
71139,48,316,132107.42144664808
76831,80,326,157440.2546921566
46148,95,340,164412.98106557725
12103,30,188,55011.89059773051
30251,48,299,93450.9958849586
19546,93,50,136867.15466556005
20456,23,334,75228.55174463088
23228,53,254,88927.67659826658
85210,95,9,176111.71641323034
5046,85,344,132038.41350071836
71355,61,229,134238.43787214026
41575,10,92,38312.352181016264
89942,27,211,120698.43051345757
6080,86,29,98630.24843153186
73682,47,51,106557.23251387743
82462,48,271,144771.96413867004
20930,70,309,109706.81909048122
85823,49,168,119059.187884526
44509,23,179,68989.36504342205
73422,8,315,96123.75456979392
83880,61,96,162365.50813380626
92554,86,277,202128.56891451863
46755,13,228,84180.30339489636
57480,52,284,120504.22660846045
12293,40,252,79881.09421046724
73542,71,38,148462.04388246054
65528,22,182,91982.7306992848
29356,44,134,80693.68422036846
41911,93,325,170611.10990288947
19699,70,111,105794.69167284538
33434,69,280,133086.86515829686
59669,92,35,156746.62307067585
22602,28,285,83334.03737070833
45786,57,227,101244.67749870468
14952,46,338,92241.18066235223
46684,57,176,117451.56563603245
35489,66,150,131389.6811140179
37905,66,232,123957.09020954084
58602,72,318,134848.39868712248
51924,39,42,80676.78746847878
18381,61,235,102276.77215245289
84429,65,143,153634.7427176584
33130,16,171,44011.02583205185
35415,53,265,109383.78409231556
54128,91,20,164360.53081075507
89679,26,324,120949.73881424067
5388,94,321,148149.12192028723
82652,72,185,158944.16822814828
24806,75,324,124148.70470061875
69333,27,28,85157.61062812973
9852,99,199,148920.31956367742
13627,11,270,35286.46133870954
63817,26,253,108395.67039447195
34048,44,296,76103.59167113579
97550,23,252,114248.96123343661
81596,57,250,135740.92799121316
63117,34,294,100039.1086860588
13209,30,314,78132.06319537482
58482,45,359,134923.99587308854
43197,26,198,87149.98022777156
82694,65,189,151916.6664450781
23076,77,154,113635.27575352255
74912,50,115,127379.47464993704
90187,62,315,164863.2903804097
63482,33,169,84031.34124312327
94484,57,196,145235.02670673383
23079,22,220,79245.8779530969
18978,35,98,61046.32399239857
55738,36,174,102742.0167253119
17705,13,210,29122.052409840522
31907,98,152,145200.36658633585
58832,41,350,115443.69304652828
92367,12,114,89742.75437031314
59612,28,138,97358.2153412443
78501,72,311,174048.23429676745
15248,56,221,103386.77970006378
51988,50,65,113014.56608955652
94169,21,278,114087.39529339218
12461,25,187,61943.87342540154
31998,52,346,107677.23660006729
17821,13,330,27329.09427739445
24870,73,247,124070.49599994175
18410,9,84,47469.62761881309
92721,98,22,181620.5187402593
24133,10,304,44879.19395356376
94705,76,120,162248.7921285789
28359,52,88,112520.88429118638
66385,50,130,117129.15509210249
32400,83,324,148582.06191080433
39173,77,37,121690.21559478954
16179,67,149,95144.69285420969
66886,7,282,59540.58330303032
40495,35,143,82074.78111159435
11487,11,47,35832.4237994196
19760,20,271,68559.53505423668
96975,96,86,168463.11354094473
97465,19,126,115941.96236266238
76827,11,148,90498.07807086564
98008,99,176,214859.68260467556
34403,42,249,70906.1765264579
73037,12,1,66198.6326232773
6755,60,332,96915.0672545068
41158,84,297,167392.05987810052
76352,5,24,64865.16238308871
88136,23,192,91555.76380091658
37616,82,258,142474.69159617284
72426,23,25,89002.83146276521
81759,91,103,190430.32869514156
29966,8,1,24764.267878388324
12688,68,95,84174.1149195771
44484,6,58,40640.34427484747
64855,80,68,154780.46821001446
32553,27,259,74210.70013245259
74282,60,203,141833.20337463115
62442,86,275,184770.8958044137
23579,55,201,99590.54471628202
18014,85,170,115500.51419796309
53443,35,297,102994.98045320001
46961,62,20,93449.52540329151
61501,40,228,116345.97748999001
63914,94,42,173118.48904316677
41397,16,224,46579.678355903394
78302,39,68,122285.01378152393
76683,84,11,152983.29728755704
52178,8,42,62049.36882157592
6063,32,261,56490.2719975526
79366,37,230,119579.45763043976
14334,78,339,120919.28482331018
80848,35,148,120839.3266746369
30127,82,186,108864.77863446907
41043,9,229,42131.670595892734
71512,14,363,109409.38352026165
82275,29,331,125940.68979480595
9069,45,141,64735.38711918531
20604,21,64,52660.568360474645
19612,65,106,73621.6534591678
54102,88,246,174620.77985740238
44170,64,265,122380.76848114177
50101,37,327,107978.59255726139
70881,13,120,79608.12920169492
42710,54,4,93962.28470805961
89862,35,189,108646.90085692758
14363,9,240,49761.46830590306
8770,50,322,94437.07551302608
49121,97,87,162591.38606556345
78960,8,257,88147.99212814585
16990,35,325,67274.04708464502
78584,8,275,90641.99163296893
99258,22,287,106392.83730400719
49659,86,310,156313.37081082276
37137,38,4,79979.5450572761
20573,52,32,95334.26261800058
21834,67,353,120734.30396879453
14554,18,6,34969.94329205924
97808,94,354,209352.96262454469
81653,91,51,172413.54624367016
91598,37,15,105184.85705608851
87164,85,255,192212.3915110427
58797,46,28,107565.28253542562
18015,36,80,69158.71864490496
9734,47,21,57662.60451739146
64617,61,86,118580.76023478486
85698,98,97,184887.32828689192
54592,19,117,78521.84293989382
80195,54,355,162474.87664746947
87331,75,168,174473.17913825304
38581,67,282,108392.80513589745
33917,74,147,140074.7156137655
88650,13,94,78647.00188147725
11643,17,100,45741.480967790805
18269,22,45,47676.10692634214
23358,39,155,61873.58003227212
88857,5,352,108617.97168920282
5203,92,302,143771.52063496594
66758,40,214,122035.3673007545
86254,84,8,164969.74351578436
61235,86,268,176385.53840918673
40304,71,345,117558.48235498744
27172,50,65,81875.63556492086
78834,41,320,117639.73023062266
90731,76,302,160322.60046151085
49857,86,66,140846.38447048207
15411,33,36,47095.453415336786
12825,95,112,126192.75433285587
43742,48,28,101235.05568929031
74626,97,117,162162.05836603232
63301,72,164,131616.13801748698
28340,80,120,109482.29430860264
32151,81,253,133957.93926812633
48327,18,225,65809.69841656153
14252,82,217,119668.34720492078
40314,55,295,119838.72513363877
74272,78,204,152039.70928982788
52368,90,208,159876.2031634728
66110,13,250,75078.46206068408
6672,92,186,137728.20224693415
70937,85,97,167078.99832679887
20322,92,48,137168.95540203058
95713,73,41,169447.2207456502
16191,38,307,58106.09339232764
42081,69,164,138048.3081141437
19665,31,305,58881.82896009802
66625,44,58,116714.75789055611
60504,12,226,81275.55123916974
49594,10,144,44351.10143968404
62631,57,116,117532.00720030411
54239,9,119,41260.488386362995
61298,58,216,133236.29227247863
7967,22,23,59142.75912580965
42018,75,196,135503.21729259504
57686,40,343,111694.88596062036
29795,58,86,110130.48140810682
63826,38,294,112858.72692274099
73774,36,27,101377.78498411196
13513,55,158,94753.99327561031
73274,7,64,64055.20501302227
75472,69,150,154570.59160161414
39604,89,198,147480.93648164987
72104,17,347,81943.18252943025
70229,12,278,80504.17154974212
51815,48,333,102635.31719432112
9720,34,63,53410.2539922571
45725,12,178,43896.26803891003
48923,62,225,132535.51318715114
79080,95,86,182679.6294869883
96140,91,160,184865.68384195922
44293,12,209,48433.329649664054
86619,65,150,151058.57710975
78471,83,37,162527.387355221
35029,57,164,104355.6200736684
66914,75,174,154154.1756006532
31585,80,362,137873.58541935496
63271,40,138,117886.65791188265
62373,98,203,162124.35553221658
28898,78,61,130155.79974910364
28449,66,140,109091.03299334731
11737,23,20,40524.15774313947
40308,22,154,58287.690572387815
70494,48,268,147037.53106179502
90739,24,106,122154.3513784988
62175,6,136,72724.6214135139
34059,34,276,65968.25699086254
30448,55,240,106838.84708108245
87754,48,47,125585.83510594646
24708,51,350,101673.46254226935
87549,47,204,126959.1773970054
7986,15,8,40987.3686032275
94853,90,81,195100.63316771085
57934,46,132,100171.04369355281
95918,23,193,123646.84002199117
11485,7,293,23177.05201723361
94064,8,180,110722.22777509535
16772,42,264,84283.28739159342
80688,77,101,163909.5943777327
17531,76,127,106107.53321301985
62564,38,122,101668.45204989445
43635,55,153,122469.49320203536
30919,35,191,74549.96707577747
27900,87,349,143741.31966072458
42394,41,296,92119.20672387039
40030,48,318,109115.0994510596
72950,63,156,127577.05595928367
80889,96,53,194035.9320263465
20559,22,355,54380.11558376162
82848,29,307,114795.82813611426
32557,14,67,54060.13835009272
43008,73,322,152280.28539919306
19053,83,336,139051.4267808537
46817,29,241,71982.4677707214
9993,88,239,139013.72971069027
89412,55,238,116749.63715789528
53381,57,252,119950.88490772356
78747,14,353,93683.0541117842
18515,53,263,81413.36617472029
21335,42,279,67434.26806659483
63724,96,122,181655.1408562121
7175,50,95,65994.51843085863
7405,74,62,93402.68343014765
57515,15,338,78061.29790805423
12341,87,94,115673.10142494075
29284,20,269,60657.07980594516
33002,36,230,97625.8731825203
95992,6,148,87046.27526545631
65452,62,74,128518.88783141924
63677,94,156,185793.5935809108
96796,89,130,189147.21955934682
86499,42,45,130053.77934280016
88525,83,91,175338.1772651867
67547,61,45,122433.90306735512
23941,81,318,117414.31390654237
30019,75,268,127993.80685053676
20779,63,160,106197.11053919645
23426,61,255,115589.20807214623
67668,71,145,144133.03457964867
35183,19,312,75127.76781820093
71314,88,104,163197.95586349186
40927,62,277,112130.12201574896
11395,7,161,26685.38861551669
10974,62,344,106086.4914905038
10150,31,55,57294.69342948326
82668,19,251,112626.62360718613
54572,64,80,129682.59462702833
47811,7,3,65152.50477828806
89028,32,87,123849.13290915833
59497,51,146,99669.8782049
27466,69,10,118830.81057798091
14550,57,32,96446.82928267687
58062,24,236,91564.91211365817
40394,15,333,70058.4901755496
65031,29,288,101843.68169750592
66550,67,295,135843.14086281613
14487,8,333,23621.717003514226
60084,87,239,155111.4095015555
80809,58,9,153276.73372288566
35931,64,268,132437.5084382043
90291,32,6,113926.98428213505
84220,14,58,88533.88521792539
97284,89,106,201675.37766460935
16366,40,136,70795.7699252773
36863,84,186,166661.57524019846
33329,37,201,81984.3148559367
68818,63,251,146323.4530535532
60123,49,132,103159.86805470005
97061,55,277,144444.82773612984
46371,50,8,104876.78187888704
63766,17,56,84225.49764970003
65325,97,291,172664.42773645115
45241,8,149,68955.47984395937
6676,46,26,77677.99593943976
10282,31,50,34730.37842913317
31222,12,262,65813.52074040932
66303,50,133,119389.54922716714
18376,12,312,41506.32442223049
70129,93,191,170723.74978282687
14431,30,119,59378.07069958885
38370,5,21,34666.88856428773
6937,87,53,139685.83584212934
95041,65,181,155901.77933061466
29601,88,208,166317.94461406302
99791,86,33,189295.42167403322
6067,94,104,131247.14614221206
83937,43,220,138021.4881713901
18472,13,174,40902.56575662933
60015,31,55,95453.66863314607
38147,74,324,145899.92744956972
96396,24,50,128982.78153178825
59654,69,43,142452.65552181474
66808,20,148,88168.45555606729
57334,72,150,138694.71851725454
